"488nm525-40-A","488nm525-40-H"
1721.6,2128.3
5154.2,5698
622.5,883.1
7057.9,4181.3
2917.2,2930.5
24323.8,23457.6
984.2,1199.6
1384.9,1470.5
1734.2,1937.4
5933.8,6023.2
12938.7,12597.3
855.4,1155.2
725.7,832.6
15118,14715
1971.8,2246.5
2034.7,2270.8
1405.2,1220.3
2811.4,3151.6
1801,1789
406.4,760.4
4217.7,4574
1998.5,2043.5
8338.2,7710.5
4099.5,3936.1
14.6,513.5
9343.5,9077
2236,2059.8
2789.9,2578.1
75402.2,76869.9
4810,5046.6
966.4,1271.9
726.4,737.8
3660.5,3813.5
14646.4,14527.3
901.8,774.2
1145.6,1686.3
1846.5,2270
1188.2,1519.1
1609.1,1949.8
13226,13410.7
2154.1,2449.7
1111.9,1590.8
5936.7,5732.2
5265.2,5461.9
4501.7,4714.4
8969.9,9130
2117.7,2399.1
2664.6,2509.1
1967.4,2034.4
574.7,650.8
7935.2,8214.9
828.3,637.4
5688.6,5907.6
6217.2,6022.8
6213.6,6251
6218.1,5635.4
922.7,958.6
2948.9,3002.3
1858.4,2486
959.2,1018.6
14320.2,14310.2
1642.7,2201.7
1149.8,1052
1649.1,1904.8
143030,137191
1839.6,1587.5
2818.5,2582.2
1910.3,2101.7
1244.2,1980.6
57.4,1360.9
5975.9,5800.2
5764.2,5630.8
6518.3,5635.1
932.7,910
1263.1,1463.7
1804,2211
5113.4,4732.8
1838.8,1967.9
6619.9,6703.8
5991.6,6215.8
1982.2,2186.5
7851.1,7763.2
1576.1,1686.9
1951.7,2113.4
3137.5,3225.4
6399.4,6036.8
613.1,975.9
721.2,797.3
5376.9,5455.5
1180.8,697
1115.2,1428.1
682.2,956.3
6064.6,6006.8
1848.9,1916
8543,8253
5615.1,5795.5
1802.8,2018.4
2855.3,2917.5
1433.2,1632
2113.5,2207.1
456,655.9
3173.2,3253.9
1823,1926.6
12233.2,12542
5033.4,4695.9
3007.5,3017.3
1745.7,1911.1
1096.6,1635.2
1727.2,2532.5
3085.5,3918.7
1974.9,1982.8
6267.6,6175.1
-245.3,709.9
1318.4,1930
1159.9,1394.3
828.5,1186.6
1761.7,2020
801,1076.6
716.8,783.4
8999.6,8994.8
3868.8,3975.6
12481.4,12159.4
4019.7,4182.5
93.1,600.8
1108.9,1380.3
858.7,980.2
2612.8,3026.1
1407.9,1856.5
1364.4,1720.9
1171.4,1352.2
1676.1,1688.8
1819.6,1751.7
712.2,754
3169.9,3215.8
708.7,842.5
1354.6,1369.7
902.2,871.6
9294.7,9489.4
1362.9,1756.8
775.3,1028
10538,10196.5
2164.1,2119.5
1155.8,1089
666.1,926.8
895.4,1708
4881.1,5083.5
3114.1,2912.7
4540.7,4358.5
332.1,621.9
3913.8,4117.5
3896.3,4207
6157.7,6224
2932,3267.8
1540.2,1910
1009.4,1263.9
1782.7,2171.4
2766.5,2669.5
19603,18929.3
1093.8,1677.6
1511.5,1774
7040,6986.6
397.6,644.5
972.5,1171
6902.3,6903.4
693.8,1491.2
1886.8,2064.5
1701.1,1965.8
1123.4,949.6
1772.7,2094.5
1207.8,1401.4
1677.1,1788
6720.1,6816.8
1267.4,1484.3
2300.7,2703.1
8724.1,8635.5
590.4,624.2
3775.8,3762.1
4842,4646.2
8009.2,8068.6
12582.9,12856.2
9336.7,9270.8
1247.3,1379.1
1695.6,2312.8
5709.6,5463.8
1852.7,1622.6
1381.6,1441.7
4359.8,4185.6
227.9,502.5
895,1329.8
13803.2,13753.4
8358.4,8356.8
1643.3,1988
1486.2,1645.3
1358.7,1616.6
992.5,1396.1
1032.2,966.8
-92.3,844.3
2346.5,2461
1396.8,1734.7
5849.1,6072.7
1985.9,2310.8
2878.1,2545.5
586,1197
5560.7,5648
2214.6,2402.1
5504.4,5858.1
7457.4,7441.8
4257,4306.9
9134.1,8702.3
5667.1,5905.7
5490.9,5210.9
67.5,854.7
3376.9,4142.8
1190.6,1134.2
4186.7,4311.1
1283.1,759.6
1239.2,1107.8
1447.4,1490.4
2183.5,2138.6
932.2,1164
6758.5,6875
1588.7,1837.2
2067.9,2244.9
1024,1032.6
6201.8,6172.4
11188.8,11080.5
2530.4,2815.4
14791.7,14404.2
1593.1,1551.1
4193.7,4310
1138.3,1386.1
2661.4,2926.7
529.6,696.3
1006.7,1282
1065.4,1448.1
3485.9,3607.8
61986.6,61903.8
3423.6,3193.7
3432.3,3585.6
5745.1,5054.9
28729,28761.4
980.5,1590.7
2532.6,2759.9
22426.2,21485.3
1148.5,1276.5
6460.5,6475
181.4,503.5
457.3,697
2878.8,2814.5
484.1,615.8
975.7,940.1
1534.2,1660.3
1058,1267.1
13261.4,12680.4
883.2,998.5
2002.5,2447.1
978.9,874.1
3563.8,3256.5
1436,1398.6
453.8,885
11513.7,11134
6228,5873.3
3916,4354.7
922.9,1194.9
425.6,511.6
912.3,999.9
7493.2,7971.7
740.7,626.8
719.6,913.5
3369.7,3006.9
1055.6,1132.5
42461.5,42044.6
2810.9,2836.9
3591.7,4033.7
2570.5,2744.6
1605.3,1799.6
2776.2,2854.5
2568.6,2300
958.1,976.8
2886.7,3159.1
1825.9,1560.2
9550.9,9712.9
41897.8,40995.1
1273.2,1966
5019.5,4811
1942.7,1634
1381.5,1595.1
199.9,813.3
4133.9,4351.8
700.6,809.7
435.1,651.2
4603.7,4873.4
3675.1,3380.4
4234.5,4009.8
1010,1078.7
618,941.9
11404.7,11176.6
9480,9676.5
3252.1,3159.5
2200,2204.1
2679.7,2806.8
1134.6,1187.7
75638.5,74117
11842.1,11139.5
1519.4,1718.8
1239.6,1277.9
1168.3,1287
365,975.1
944,971.8
2977.3,3008.5
4834.5,5181.5
2829.5,3225.3
22610.8,22318.2
5244.6,5446.3
1662.2,1923.6
7484,7090.3
4579.4,4074.9
1384.2,2076.5
381.5,1254.7
1025.4,1934.8
384.7,828.2
1259.1,1804.5
3664,3283
1956.9,2132.9
767.9,980.9
1542.2,2146.6
13694.2,13246.2
1269.3,1220
4266.2,4324.2
1286.5,1562.8
4322,4270.2
1788.7,1956.6
959.9,1240.2
104955,101347
5047.7,5182
1358.2,1814.5
891.6,1159.7
1528.3,2026.1
1360.6,1039.8
1507.1,1336.3
3973.9,4231.8
12773.7,13242.5
14577.1,13899.2
747.9,1198.5
8842.2,8849.4
5666.5,5505.4
1067,1286.7
2602.2,2677.3
1018.5,1203
8858.8,8929
2920.2,2934.8
1639.1,1889.6
3146.1,3165.9
11971.3,11901.5
2805.2,3152
7557,7207.1
472.4,530.1
1092.7,765.9
4624.8,4056.5
11433.5,11502.6
2933.2,3310
636.9,845.5
1114.9,1129.8
5107.5,4890.9
5711.4,6151.3
1381.2,1543.1
1194,1266.7
3269.9,3274.9
1474.7,1788.5
422.6,809.8
2442.6,2615.1
1594.6,1478.2
837.2,1215.1
888.7,931.7
872.4,1427.3
14882.5,15377.1
2405.1,2963.6
1294.7,1526.8
225.7,798.6
618.9,647.5
288.3,858.7
2094.7,2393
750.6,954.9
1508.3,1694.9
2555.9,2836.4
976.1,1199.8
4962.3,5191.4
6769.9,6717.4
583.3,1233.7
1876.6,2379.3
6016.4,6272.7
1361,1803
1886.7,1845.2
3707.9,4060.9
2364.8,2512.8
185.1,786.8
8249.2,8041.7
3720.8,3372.4
8460.9,8684.3
4691.2,4004.5
10097.9,10050.1
1519.2,1428.6
2531.7,2766.8
1628.6,2080.8
1004.3,1226.1
577.6,671.8
4293.9,4404.8
4322.1,4183.8
62378.2,63226.5
2113.6,2513.7
749.6,859.2
1094.1,1606.9
5766.7,5935.6
15168.3,15188.6
3050.6,2828.4
528.9,836.8
1387.2,1072.6
999.4,1111.5
4730.3,5105.4
6480.5,5268.1
412.3,694.5
1931.2,1614.8
1191.6,1179.7
6154.5,6259.1
1625.1,1595.5
190.3,662.7
1986.6,1976.7
6556.4,6670.8
3606,3303.1
795,1415.9
2428.1,2562.1
1481.9,1490.1
2957.8,3272.5
2207.7,2390
860,778.9
3201,2829.5
3635,3465.3
1246.6,1886.3
3311.2,4219.6
1589.7,2721.8
2998.5,3205.5
554.8,1026.4
1374.8,1893.1
5077.1,5202.7
1075.6,1200.8
3346.5,3316.5
7728.1,7422.7
1154.3,1325.6
390.8,715.8
5548.3,5934.8
635.8,888
1424.5,1622.1
6438.2,6551.5
2081.7,2355.2
2244.2,2289.9
5270.7,5537.2
1285.7,1832.6
11573.8,12009.4
4416.3,4792.9
7461.6,8434.8
1401.3,1413.6
1771.8,1790.4
14818.3,15009.1
536.8,811.7
1138,1179.4
922.6,1435.6
1031,1160
321.2,637.7
3227.7,3134.7
1192.5,1241.7
5253.7,5370.4
1523.7,1596.2
6270.3,6252.2
3663.6,3212.2
5214.7,4898.4
6463.5,6589.5
4506.2,4760.6
2195.2,1493.2
766.5,1178.4
321.2,750.4
901.9,1060.7
882.2,1600.5
1221.9,1847.1
210,685.2
2230.3,2071.1
850.7,1375.6
5921,5194.6
666,695.2
5716.3,5676.5
1907.6,1895.4
788.5,1356.6
2002.5,2105.6
3359.7,3499.7
2033.2,2334.9
1000.8,1191.5
1038.1,1078.6
1678.9,2083.8
928.3,1106
2787.2,2690.1
1143.7,1348.6
1513.2,1889.3
7970,5762.4
856.9,1410.7
699.4,939.6
11634.3,10779.2
2170,2156.5
921.1,880.5
236,1329.4
1029.8,1004.5
459.8,819.2
3986.8,4165.1
1165.1,1477.4
1826.7,2103.7
6389.5,6185
1116.5,1216.2
838.8,890.3
1303.9,1747.1
7021.2,7319.6
1202.6,1354.2
8880.9,8784.3
804.1,1070.6
570.7,777.9
2901.4,2288.6
5226.8,5352.4
1705.8,1845.5
5285.2,5993.1
1073.4,1441.7
1131.1,1894.4
1074.6,1414.7
1114.8,1073.6
847.9,737.7
2379.5,2075.5
334,883
21846.1,22281.9
2766.7,2830
1093,1411.6
14740.9,14755.2
1710.6,1746.2
1239.7,2001.5
1049.3,1075.3
5565.8,2882.9
2607.6,2838.8
2001,2672.5
6422.7,6887.5
577.2,1799.2
920.6,841.7
2496.1,2285.2
4806.4,4782.6
2350.1,2336.2
1601.2,1709.4
5842.8,5277.9
2705.5,2798.2
5715,5577.6
1476.5,1439.8
6677.7,6281.5
13609.9,14348.3
6908,6927
4687.4,4398.1
2166.8,2350.9
516.3,970.1
7351.2,7344.6
6233.7,6268.5
761,1017.5
1570.8,2132.8
2122.4,2507.7
12046.3,11906.4
2653.9,2951.4
9068.2,8244.5
816.7,848
1306.6,896.5
1368,1585.5
837.5,1038.4
490.8,650
3287.3,3805.3
1738.6,1243.8
1690.6,1757.2
11040.6,11077.3
5807.4,6298.2
1323.6,1690.7
5551.1,5317
2557.6,2300.1
2532.2,2391.5
9230.5,9243.1
1724.9,1792.3
3441.4,3321.3
1072.1,1032
9431.6,9245.5
1197.8,1306.2
734.4,843.3
1708,2053.2
1528.6,1781.9
2218.4,1912
1324.2,1527.3
612,974.8
5314.3,5706.6
1183.5,1836.3
1317.6,1943.4
5406.9,5583
2515.7,2491.7
561.1,721.6
2053.7,2317.3
1026.5,1469.4
2040,2560.8
1514.9,1564.6
1308.8,1831.9
1638.8,1482.7
2198.3,2598.4
22219.2,21678.3
4484.7,4085.1
2180.4,2497.1
9323.5,9507.9
621.5,828.6
946.6,1446.8
5127.6,4943.9
2861.4,3507.6
870.5,1087.5
1303.7,1433.3
1621.8,1894.8
3266.5,3539.2
4383.2,4237.2
206.6,850
1531.1,1900
746.8,1365.9
6646.5,7328.6
6359.1,6527.1
4036.2,4129.6
677.6,1110.7
2416.1,2274.5
1075.5,1435.8
866.4,941.4
1594.4,1632
4357.9,4622.2
1166,1044.1
-158,778.6
1626.9,2022.8
3016.9,2968.9
695.5,1103.6
13467,13715
15797,15220.8
18008.1,13517.2
772.3,931.7
4801.7,5091.4
7242.1,7111.2
1973.2,2197.8
9827.9,9586.9
5981.7,6195.1
2138.2,2141
5132.3,5030.8
290.6,961.1
8585.8,8756.1
1420.9,1152
5099.7,4845.6
1827.5,1631.1
2616.3,3190.1
2222.3,2381.8
14200.1,13728.4
2008.7,2222.4
2860.8,2891.7
11368.9,11480.4
2600.6,2740.5
2827,3009.7
4714,4799.8
12676.9,12377.6
10986.2,10472
1272.1,1826
2519.6,2498.5
2138.8,2175.7
3500.5,4142.9
951.6,1006.8
893.6,1463.6
3565.8,3698.4
5145.9,5031
843.1,1010.7
2456.5,2537.8
6638.8,6555.8
4263.5,4235.5
433.7,891.2
868,900.4
5769.6,5624.2
6873.9,6642.5
1155.2,1625.9
94.7,1037
4090.5,4981.7
3938.7,4816.2
5466.5,5710.5
650.7,1049.1
1813,1755.4
1346.8,1615
4852.8,5116.2
212,677.5
9718.5,9682.4
1199,1653.1
5186.2,5410.9
6385.1,6436.7
3006.3,3039.1
801.8,1444.5
1598.7,1909.6
2259,2300.8
1995.2,2115.7
1454.9,1857.7
4504.5,4053.2
669.8,1316.2
1747.6,2109.2
-54.2,558.7
1042.6,1047.6
6912,6912.9
843.4,1151.4
2914,3437.5
746.8,1021.1
3505,3337.6
3713.8,3763.2
2073.1,1983
3719.9,3774.1
810,1592
4756.3,4606.7
1649,1698.6
5888.6,6142.7
10741.7,10668.9
672.2,865.9
3345.1,3821.3
9300.8,8099.3
10900.3,10969.1
3212.7,3024.2
1857.2,2013.9
8983.3,8393.1
4020,3878.5
1577.7,1540.5
2284.5,2392
49866.7,50534.7
2019.1,2179.6
1281.7,1662.3
1521.4,2009.9
4435.2,4818.4
1176.8,1656.7
2747.5,2928.9
1877.5,2594.4
3156.5,3345.6
446.9,988.7
56062.7,53424.5
1498.3,1652.6
283.6,716.7
2492.5,2652.6
10747.7,10557.6
1138.5,1324.8
67975.5,65545.6
5825.1,5407.7
7247.4,7385
1847.6,2038.6
1626,2204.6
2501.2,2314.1
700.8,1136.6
2897.9,2634.7
11984.8,12054
53230.8,50339.2
363.3,704.7
1792.4,2054
1395.8,1485.1
1576.7,1789
3174.2,3591.4
865,1433
3636.3,3737.5
3154.2,2909.6
3056.2,3159.7
3403.1,3058.7
2614.3,2522.3
3265.9,3455.4
55701.5,54333.5
3262.5,3078.4
3969.8,4165.1
902.5,1118.4
4182,4089.6
1491,1758.7
4419.1,4694.7
8400,5057.7
900,1076.4
1844.1,2301.3
2504.3,2593.1
5712.5,6248.7
1529.9,1735.8
98738.7,98921.1
2272.3,2067.7
6679.5,6464
1519.8,1444.2
5604.2,5855.8
168.5,773.5
2197.5,2255.6
1899.7,2001.7
6012.9,5927.7
2859.9,2601.8
3182.8,2939.4
1617.2,1672.6
18298.7,18327.6
7399.5,6914.6
4045.5,4711.2
-13.4,803.1
843.4,643
1325,1350.2
794.4,894.9
393.7,1019.7
2229.2,1998.9
1567.6,1253.2
1331.4,1661.2
2867.5,2954.4
4367.4,4460.7
1619.1,1948.5
1854.3,1790
3554.1,3032.2
1527.6,1183.6
3204.5,3165.5
1676.3,2152.3
5731.4,5937.8
6846,6548.5
2092.8,1990.8
3753.6,3902.7
1700.7,1831.5
4021,3833.7
947.4,986.5
10301.7,10220.9
7805.1,7741.3
2671.7,3165
553.3,1145.7
2022.5,2264.7
1028.2,1389.9
1312.3,1641.1
1318.5,1462.5
7424.5,4779.4
2255.6,2411.6
5400.9,3353.6
2776.3,3399
2153,2241.7
1578.2,1642.4
5442,5376.9
1174.2,975.8
8900,9005.5
7154.9,7651.7
810.2,1136.5
1727.1,1863.6
485.3,1035.4
2957,3130.6
2595.1,3060
2550.4,2347
2567.5,2734.2
23448.5,23767.3
1348.5,1461.2
2233.7,2502.9
2891.7,3209.8
1928.9,1969.8
2031.5,1814.4
562.9,847
3891,4006.4
1173.4,1246.1
571.8,693.6
3265.5,3150.7
1171,1122.6
7148.6,7648.2
532.5,1134.1
1188.1,1368.2
8668.9,8402.5
2195.7,1753.9
5013.8,5339.3
499.8,745.4
1231,1672.7
1789.9,2159.8
15847.9,15928.5
932.7,1404.5
1606,1749.7
4311.2,4429.7
6775.2,6814.7
8906.4,9217.6
1311.5,1457.7
1464.2,1562.4
688.8,896.7
1022.2,1500.2
1133.8,1771.6
2573.8,2661.3
1581,1551.6
2144.5,2042.4
3466,3381.1
1006.9,1187.7
2442.4,2447.7
2311.4,2420.7
195.3,668.6
4519.1,4516.7
2112.5,2301.2
5396.8,5831.1
557,935.2
1303.5,1654.2
530.7,773.6
4329,4177.6
804.4,1001.7
3454.4,3593
1841.5,2093.2
2358.7,2342.9
1179.3,1222.7
1102.8,1807.5
554.1,982.6
2500.5,2572.6
2660.9,2803.8
3837.8,4298
539,562.4
19776.9,19322.9
4237.9,3812.7
749.8,717
957.1,1947.6
3464.4,4243.6
2218.2,2355
4346,4121.7
1025.4,1363.4
2782.1,2921.2
1327.8,1421.1
15935.5,15879.1
678.5,721
141038,137589
2021.6,2650.7
2298.5,2192.9
1771.3,2437.1
558.1,608.8
2123,1750.4
8087.1,8990.6
386.1,1118.7
1381.5,1987.5
2451.7,2542.9
2459,2684.4
4675.2,4348.9
4292.3,4905.4
3353.8,3609.1
699,1101.7
1342.8,1645.6
4608,4680.7
3104.2,3781.9
3152.7,3046.7
1055.9,1281.9
5320.4,4931.3
3142.2,3458.4
5474.2,5420.2
2411.2,2855.8
2958,3257.6
5986.2,6394.9
1449.8,1532.6
3673.6,3428.7
1271.4,1199.1
3060.8,3500.4
4313.5,4271.2
1293.6,1819.1
1271.9,2083
612.5,1449.6
1579.4,1969
1213,1436.6
874,1238.5
13321.7,13684.6
2228.3,2069
1971.6,2075.6
3811.1,4087.6
666.6,1071.6
9016.8,8720.3
3585.1,3882.6
650.3,1042.4
7516,7478.4
2023.6,1542.7
1532,1569.8
1389,1534.7
5794.5,5440
1742.6,2302.1
3757.7,3647.5
8923.5,9043.5
1031.7,1126.9
2414.2,2091.2
2381.7,2576.6
1779.3,1721.1
431.7,672.2
6234.6,4594.8
13228.4,13064.5
2508.7,2628.5
3662.5,3939.4
321.5,680
2734.1,2963.6
6576.2,6334.3
6016.4,5889.6
6659.2,6733.5
1036.3,1875.6
745.5,832.9
12741.6,12308.2
782.2,1386.4
1715.6,2330.4
1600.2,2056.6
2345.5,2407.6
1127,1298.4
826,1421.1
7029.4,7207.7
3725.8,3924.4
2068.4,2449.8
1505.3,1747.4
3420.2,4175.6
1526.1,1772
5693.3,5556.5
1675.9,2014.9
554,957.2
8893.7,6566.9
1635.8,1999.5
5982.6,6142.6
8250.6,7998.6
1679.5,1508.5
4572.3,4763.2
2074.4,2278.1
1275.5,1545.8
4596,4696
972.8,974.7
1231.8,1806.8
9638.1,9742.7
981,1291.5
2036.7,2142.9
3610.1,3712.2
2688.2,2836.9
2088.1,2277.3
1538.3,1571.3
2583.7,2904.2
987.3,1001.7
3721.3,3453.6
561.4,1063.8
1801.5,2686.5
8543.4,8248.5
2287.2,2369.1
6168.1,5883.6
905.1,835.6
1186.7,1357.5
1470.2,1588.2
840.8,1444.2
7196.8,7229.3
2040.7,2056.6
149.4,563.7
1473.4,1644.7
5028.7,4872.6
1023,1426.6
1428,1918.2
4587.9,4566.9
1558.9,1489
1550,1917.2
3473.8,3396.2
3993.8,4142.7
2494.4,2457.8
1205.3,1610.4
5391.3,5405.1
1059.4,1266
2407,2854.4
1591.6,2038.7
5275.6,5303
905.8,835.8
840,1074.6
1478.8,1484.4
1182.2,1502.9
8489.7,7969.9
1138.7,985.2
997.8,1195.3
1357.7,1728.6
2733,2197.7
5971.7,5368.2
384.1,770.8
5651.2,6277.9
3672.7,3617.1
1649.6,1507.6
5899.5,6063.7
1902,1857.7
1502.7,1810.4
7699.3,7779.6
5778.3,5612.2
2007.2,2343.8
2022.7,2170.4
840,973.5
2137.2,2344.6
1276.5,1439.6
1343,1802.4
4946.2,4730.9
6933.4,7260.7
498.9,887.1
2115,2349.2
850.4,929.8
8323.2,8320.6
1612.2,2247.6
3539,2775.2
4930.6,5487.4
1559.5,1430.2
1726.9,2137
1883.7,1918.9
1235.8,1564.2
429.7,1025.3
5419.5,5802.4
1904.3,2269
3961,4307.4
937.5,1364.5
2100.4,2361.8
4603,5001.7
4093.4,3998
1359,1452.3
977.4,1290
2255.1,2718.6
3282.5,3073.8
1246,854.7
1780,1824
2165.6,2284.1
1062.7,1659.2
8390,8241.7
1556.4,1882.5
6534.6,6205.3
1818.7,1880.2
14402.1,14394.8
2608.3,2085.6
1405.3,1446.4
956.4,1448.5
475.6,803.6
9505.5,9701.7
10954.2,10317.7
11351.6,8115.6
1053.7,1526.3
3465.9,3785.6
4758.5,4489.7
22783.3,23016.7
1698.8,1572.2
2081,2429.5
1128,1543.6
95111.4,92159.7
670.6,740.7
1273.8,1572.4
1817,2093.2
872.3,1055.1
4467.8,4867.4
7676,7476.8
3236.9,3222.9
3738,3825.6
4589.2,4971.7
985.4,1329.7
4895.5,5187.6
169.1,781.2
9130.3,9127.3
3056,3060.6
1433.4,1531.8
1323.1,1574.6
1017,1636
2894.2,3290.1
1752.5,1686.5
11910.8,11832.6
2770.2,2865.3
109438,110187
5724.9,5634.9
6465.4,5915.6
5656.8,5787.2
6720,6148.5
1523,1561.4
5366.4,4369.8
1397.4,1947.4
3308,3292.3
1096.8,1484.5
3240.6,3165.8
2172.3,2067.2
4622.6,4653.4
1307.1,1530.7
2573.1,2427.1
1036.2,1357.9
1790.7,1833.9
851.4,1200.6
3899.4,3692.6
4076.4,4079.7
1060,1269.8
507.7,777.1
307.5,568.9
756.8,848.3
2529.8,2698.4
1496.8,1733.1
4555.6,4462.7
3479.6,3399
1695.4,1470.1
1775.5,1822.7
3837.1,3572.1
1282.5,1758.1
4257.5,4601.7
1168.9,1178.5
1668.8,2067.3
3009.2,3613
2468.3,2385.1
5064.8,5203.7
2399.3,2600
6877,7223.7
6942.6,7267.6
973.7,1246.3
1556.4,1769.6
483.2,988.2
2748,2864.9
4647.3,4509.3
3784.7,3642.4
1615.6,1762.4
8262,8303.6
1957.4,2287.7
2318.8,2404.6
3877.5,4173.2
809.4,865.8
3517.7,3624.6
2210.5,2654.2
7413.5,7500.6
5289.7,5117.6
797.5,940.8
533.9,929
2388.5,2315.6
18338.2,18591.9
3170.1,2846.6
1807.3,1666
568.9,1114.9
2948.9,3028.7
63684.1,61636.5
3342.4,2163.6
1199.1,1544.5
4555.4,4337.8
299.5,800.9
2321.6,2450.6
488.8,914.4
495.4,847
541.6,736.8
1262,1404.5
5273.1,4950.7
888,1080
7958.3,8494.7
1055.5,1522.6
8933.1,8808.2
1393.1,1686.1
3125.1,3798.7
4842.2,4899.2
8111.5,8313.7
1503.7,1521.9
6053.5,5813.7
4134.2,4240.2
8055.3,7751
1314,1265.7
1861.7,1812.2
4919.8,5372.2
4611.2,4479.8
2026.8,1741.3
1499,1738.4
1082.7,1401.7
4128.5,3941.1
2396.5,2961.6
3895.9,3243.7
1750.2,2176.5
823.3,1420.6
523.5,933.2
954.3,1331.4
4704.2,4624.6
673.2,847.6
33624.5,31618.6
1216.5,1239.2
3706.9,3811
700,724.6
6916.7,6253.6
6141,6017.6
1875.4,2265.7
5399,5055.3
2047.7,2406.9
2714.6,2997.2
700.3,727.5
1473.5,1860.6
7161.8,7128.8
7056.5,7119.3
5172,4802.4
1489.8,1557
2041.1,1499.6
850.5,1324.5
763.2,795
4150.4,4129.8
2813.5,3153.7
3173,3561
7873.8,7993.5
1275,949
7558.7,7473.8
52219.9,50583.4
4506.3,4480.3
800.6,922.6
1089.9,1433.8
5507.8,5533.1
2022.5,2121.6
328.6,798.6
4194.5,4708.5
7235.1,7078.7
1179,984
2471.3,2886.7
1483.6,1544.2
3020.3,3180.4
763.5,702.1
8710.7,9305.9
6823.3,6633.1
1211.6,1218.8
21303.7,21508.5
6905.2,6785.1
508.5,595.4
1359.8,1584
840,872.9
4988.8,5013.3
3392.2,3429.2
590.7,1025.7
2009.9,2084.7
2553.8,2828.6
36153.8,35300.4
1793.9,1889.8
429.8,751.1
5222.3,5539.4
1604.7,1512.6
429.7,655.6
709,1434.6
1074.3,788.5
1156.1,1031.4
1698.2,2541.6
1128.2,1235.7
170073,171474
2865,3277.2
1035.7,990.9
2714.6,2893.2
2388.4,2731.8
575.5,852
4933.7,5033.3
1870.5,2234.4
6142.3,4781
11629.6,11545.4
6692.9,6771.6
1969.1,2192.5
3387.4,3769.8
496.8,992.7
1228,1281.7
1929,2271.1
1262.2,1557
3937.7,3647.4
1394.2,775.7
1113,1080.3
44417.1,43359.6
1281.9,1439.4
9420.9,9273.8
1694,1798.4
12590.6,12576.8
1674,2476.5
8495.1,8654.7
4362.3,4619.8
4146.1,3932.1
9529.6,9424.2
10970.8,11352
691.1,702.7
1088.7,1387.2
648.5,897.7
224.7,692.9
2285.7,2609.9
9332.2,9889.2
537.7,944.6
2362.7,2440.2
4383.4,4151.8
3204.2,2737.1
2984.3,3363.7
827.8,1256
5742.6,5827.6
446.8,776.7
1735.5,1872.9
2248.2,2558.4
7504.5,7909.1
789.2,1288.5
189.3,516.6
9114.4,9431.1
901.5,1205.2
8278.8,8555.4
10101.5,9537.6
136040,134207
17605.5,17843.6
1889.2,2435.5
1454.8,1444.2
4709.9,4557.2
473.5,836
7546,7294.5
1708.3,1456.6
1157.4,1154.9
1995.4,2108.7
6657.8,6477
4634.6,4523.6
2180.8,2282.4
3489.4,3599
2780.8,3477.6
2346.8,2747.8
156036,152080
4563.8,3832
3088.5,2510.1
1183.7,1367.5
882.5,1428.4
1997.1,2040.2
1325.7,1705.9
753.8,891.3
4612.7,4469
1764.1,1794.8
2011.2,1909.9
6294.9,5943.8
4208.7,4297.1
135,605.7
1754.9,1873.6
3632.8,3895
1518.2,1796.2
4946.3,4467.6
571.5,776.9
163.6,580.2
881.7,1103.8
1251.3,1501.3
1968.7,1690.4
2680.2,2584.6
1219.7,1437.2
646,1349.1
393.2,762.9
5644.4,5587.7
3948.8,4244.6
1021.6,1023.6
952,1341.2
462.4,641.8
616.2,1023.6
1432.1,1703.4
2081.4,2547
609.5,1068.6
2775.2,2941.6
9917.5,9713.6
18294.2,18219.7
1813.4,1903.4
1597.1,2426.6
7431.1,7280.8
2788.8,3507.2
1384,2014.7
1141.8,1382.8
974.1,1134.1
25886.1,25438.7
453.5,878.1
1363.5,1884.4
7173.7,7484.9
8338.7,8209.2
610.2,752.6
853.5,1165.7
5542.7,5760.2
1935.3,2576.9
4275.8,4237.6
18032.9,18552.5
1185.1,1379.6
5559.2,5773.5
9745.5,10001.7
5600.9,5643.3
4460.8,4804.2
2466.2,1975.8
766.1,1370.4
1306,1549.5
5457.4,5759.7
456.1,820.7
629.1,1055.6
4046.9,3631.1
853,1085.2
2600.8,2795.4
2903.3,2604.5
3480.5,3438.2
314.5,580.6
902.9,982.9
31761.5,31247.3
3296.5,3341.2
542.3,804.2
868.6,1005.2
1493.3,2063.3
141.8,759.5
8769.1,8534.6
6492.3,6760.8
39887.7,39972.6
953.7,1113.3
38918,39767.3
8970,8578.4
1890.9,1978.9
2646.6,2643.6
413.6,1183.6
4341.6,4900.5
1325,1342.4
1098.8,1058.4
2594.4,2666
848.1,930.7
24332.5,24188.5
1872.3,2243.8
1582,2032
3778.8,4038.8
777.6,958.1
2427.5,2462.1
821.2,1140.9
428.3,731.3
7826.7,8184.6
3708.3,2953.4
71950.7,70293
3827.3,4153.1
8590.3,8342.4
2264.7,2037.9
3938.3,4209.1
7222.4,7583.8
2168.8,1827.7
1602.8,1952
2415.1,2835.6
4707.5,4895.7
615.7,885.7
5398.4,5545.9
1486.2,1756.2
6092.3,6093.3
15341.5,15725.5
6621.5,4693.1
8859.8,8948.6
1841.8,1972.4
4382.4,4801.8
1805.3,1691.4
1634.7,1240.6
13092.5,12658.6
17635.5,17420.8
5239.9,4905.7
1033.3,1087.3
7147.1,6942.6
13415.8,13456.8
2912.2,2970.1
5184.7,5409.8
5200.6,5167.6
3992.9,4073.8
